,seqname,source,feature,start,end,score,strand,frame,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,sub-species,gene,gene_biotype,locus_tag,Parent,product,protein_id,transl_table,Note,description,mobile_element_type,gene_synonym
2997,CP006706.1,Genbank,gene,1627064,1627522,,-,,gene-RSAU_001504,,,RSAU_001504,Gene,,,,,,protein_coding,RSAU_001504,,,,,,,,
2998,CP006706.1,Genbank,CDS,1627064,1627522,,-,0,cds-AGU55330.1,NCBI_GP:AGU55330.1,,AGU55330.1,CDS,,,,,,,RSAU_001504,gene-RSAU_001504,ACT domain protein,AGU55330.1,11,,,,
2999,CP006706.1,Genbank,gene,1627532,1628824,,-,,gene-RSAU_001505,,,obgE,Gene,,,,,obgE,protein_coding,RSAU_001505,,,,,,,,
3000,CP006706.1,Genbank,CDS,1627532,1628824,,-,0,cds-AGU55331.1,NCBI_GP:AGU55331.1,,AGU55331.1,CDS,,,,,obgE,,RSAU_001505,gene-RSAU_001505,Spo0B-related GTP-binding protein,AGU55331.1,11,,,,
3001,CP006706.1,Genbank,gene,1629310,1629594,,-,,gene-RSAU_001506,,,rpmA,Gene,,,,,rpmA,protein_coding,RSAU_001506,,,,,,,,
3002,CP006706.1,Genbank,CDS,1629310,1629594,,-,0,cds-AGU55332.1,NCBI_GP:AGU55332.1,,AGU55332.1,CDS,,,,,rpmA,,RSAU_001506,gene-RSAU_001506,50S ribosomal protein L27,AGU55332.1,11,,,,
3003,CP006706.1,Genbank,gene,1629606,1629926,,-,,gene-RSAU_001507,,,RSAU_001507,Gene,,,,,,protein_coding,RSAU_001507,,,,,,,,
3004,CP006706.1,Genbank,CDS,1629606,1629926,,-,0,cds-AGU55333.1,NCBI_GP:AGU55333.1,,AGU55333.1,CDS,,,,,,,RSAU_001507,gene-RSAU_001507,hypothetical protein with DUF464,AGU55333.1,11,,,,
3005,CP006706.1,Genbank,gene,1629932,1630241,,-,,gene-RSAU_001508,,,rplU,Gene,,,,,rplU,other,RSAU_001508,,,,,frameshift,50S ribosomal protein L21,,
3006,CP006706.1,Genbank,gene,1630477,1631007,,-,,gene-RSAU_001509,,,mreD,Gene,,,,,mreD,protein_coding,RSAU_001509,,,,,,,,
3007,CP006706.1,Genbank,CDS,1630477,1631007,,-,0,cds-AGU55334.1,NCBI_GP:AGU55334.1,,AGU55334.1,CDS,,,,,mreD,,RSAU_001509,gene-RSAU_001509,cell shape determinant MreD,AGU55334.1,11,,,,
3008,CP006706.1,Genbank,gene,1631007,1631849,,-,,gene-RSAU_001510,,,mreC,Gene,,,,,mreC,protein_coding,RSAU_001510,,,,,,,,
3009,CP006706.1,Genbank,CDS,1631007,1631849,,-,0,cds-AGU55335.1,NCBI_GP:AGU55335.1,,AGU55335.1,CDS,,,,,mreC,,RSAU_001510,gene-RSAU_001510,cell shape-determinant MreC,AGU55335.1,11,,,,
3010,CP006706.1,Genbank,gene,1632241,1632714,,-,,gene-RSAU_001511,,,RSAU_001511,Gene,,,,,,protein_coding,RSAU_001511,,,,,,,,
3011,CP006706.1,Genbank,CDS,1632241,1632714,,-,0,cds-AGU55336.1,NCBI_GP:AGU55336.1,,AGU55336.1,CDS,,,,,,,RSAU_001511,gene-RSAU_001511,hypothetical protein,AGU55336.1,11,,,,
3012,CP006706.1,Genbank,gene,1632856,1633071,,+,,gene-RSAU_001512,,,RSAU_001512,Gene,,,,,,protein_coding,RSAU_001512,,,,,,,,
3013,CP006706.1,Genbank,CDS,1632856,1633071,,+,0,cds-AGU55337.1,NCBI_GP:AGU55337.1,,AGU55337.1,CDS,,,,,,,RSAU_001512,gene-RSAU_001512,hypothetical protein,AGU55337.1,11,,,,
3014,CP006706.1,Genbank,gene,1633540,1633656,,-,,gene-RSAU_001513,,,RSAU_001513,Gene,,,,,,protein_coding,RSAU_001513,,,,,,,,
3015,CP006706.1,Genbank,CDS,1633540,1633656,,-,0,cds-AGU55338.1,NCBI_GP:AGU55338.1,,AGU55338.1,CDS,,,,,,,RSAU_001513,gene-RSAU_001513,hypothetical protein,AGU55338.1,11,,,,
3016,CP006706.1,Genbank,gene,1633853,1634466,,-,,gene-RSAU_001514,,,RSAU_001514,Gene,,,,,,other,RSAU_001514,,,,,frameshift,cadmium resistance protein CadD,,
3017,CP006706.1,Genbank,gene,1634547,1636961,,-,,gene-RSAU_001515,,,cadA,Gene,,,,,cadA,protein_coding,RSAU_001515,,,,,,,,
3018,CP006706.1,Genbank,CDS,1634547,1636961,,-,0,cds-AGU55339.1,NCBI_GP:AGU55339.1,,AGU55339.1,CDS,,,,,cadA,,RSAU_001515,gene-RSAU_001515,cadmium translocating P-type ATPase CadA%2C putative,AGU55339.1,11,,,,
3019,CP006706.1,Genbank,gene,1636954,1637319,,-,,gene-RSAU_001516,,,cadC,Gene,,,,,cadC,protein_coding,RSAU_001516,,,,,,,,
3020,CP006706.1,Genbank,CDS,1636954,1637319,,-,0,cds-AGU55340.1,NCBI_GP:AGU55340.1,,AGU55340.1,CDS,,,,,cadC,,RSAU_001516,gene-RSAU_001516,cadmium efflux system repressor%2C putative,AGU55340.1,11,,,,
3021,CP006706.1,Genbank,gene,1637557,1637934,,-,,gene-RSAU_001517,,,RSAU_001517,Gene,,,,,,protein_coding,RSAU_001517,,,,,,,,
3022,CP006706.1,Genbank,CDS,1637557,1637934,,-,0,cds-AGU55341.1,NCBI_GP:AGU55341.1,,AGU55341.1,CDS,,,,,,,RSAU_001517,gene-RSAU_001517,Transposon transposase C%2C putative,AGU55341.1,11,,,,
3023,CP006706.1,Genbank,gene,1637941,1639833,,-,,gene-RSAU_001518,,,RSAU_001518,Gene,,,,,,protein_coding,RSAU_001518,,,,,,,,
3024,CP006706.1,Genbank,CDS,1637941,1639833,,-,0,cds-AGU55342.1,NCBI_GP:AGU55342.1,,AGU55342.1,CDS,,,,,,,RSAU_001518,gene-RSAU_001518,Transposon transposase B%2C putative,AGU55342.1,11,,,,
3025,CP006706.1,Genbank,gene,1639830,1640894,,-,,gene-RSAU_001519,,,RSAU_001519,Gene,,,,,,protein_coding,RSAU_001519,,,,,,,,
3026,CP006706.1,Genbank,CDS,1639830,1640894,,-,0,cds-AGU55343.1,NCBI_GP:AGU55343.1,,AGU55343.1,CDS,,,,,,,RSAU_001519,gene-RSAU_001519,transposase A%2C putative,AGU55343.1,11,,,,
3027,CP006706.1,Genbank,gene,1641035,1641589,,-,,gene-RSAU_001520,,,radC,Gene,,,,,radC,protein_coding,RSAU_001520,,,,,,,,
3028,CP006706.1,Genbank,CDS,1641035,1641589,,-,0,cds-AGU55344.1,NCBI_GP:AGU55344.1,,AGU55344.1,CDS,,,,,radC,,RSAU_001520,gene-RSAU_001520,DNA repair protein RadC%2C putative,AGU55344.1,11,,,,
3029,CP006706.1,Genbank,gene,1641586,1642293,,-,,gene-RSAU_001521,,,RSAU_001521,Gene,,,,,,protein_coding,RSAU_001521,,,,,,,,
3030,CP006706.1,Genbank,CDS,1641586,1642293,,-,0,cds-AGU55345.1,NCBI_GP:AGU55345.1,,AGU55345.1,CDS,,,,,,,RSAU_001521,gene-RSAU_001521,leader peptidase%2C putative,AGU55345.1,11,,,,
3031,CP006706.1,Genbank,gene,1642561,1643832,,-,,gene-RSAU_001522,,,folC,Gene,,,,,folC,protein_coding,RSAU_001522,,,,,,,,
3032,CP006706.1,Genbank,CDS,1642561,1643832,,-,0,cds-AGU55346.1,NCBI_GP:AGU55346.1,,AGU55346.1,CDS,,,,,folC,,RSAU_001522,gene-RSAU_001522,folylpolyglutamate synthase%2C putative,AGU55346.1,11,,,,
3033,CP006706.1,Genbank,gene,1643874,1646474,,-,,gene-RSAU_001523,,,valS,Gene,,,,,valS,protein_coding,RSAU_001523,,,,,,,,
3034,CP006706.1,Genbank,CDS,1643874,1646474,,-,0,cds-AGU55347.1,NCBI_GP:AGU55347.1,,AGU55347.1,CDS,,,,,valS,,RSAU_001523,gene-RSAU_001523,valyl-tRNA synthetase,AGU55347.1,11,,,,
3035,CP006706.1,Genbank,gene,1646879,1647439,,+,,gene-RSAU_001524,,,RSAU_001524,Gene,,,,,,protein_coding,RSAU_001524,,,,,,,,
3036,CP006706.1,Genbank,CDS,1646879,1647439,,+,0,cds-AGU55348.1,NCBI_GP:AGU55348.1,,AGU55348.1,CDS,,,,,,,RSAU_001524,gene-RSAU_001524,DNA-3-methyladenine glycosidase,AGU55348.1,11,,,,
3037,CP006706.1,Genbank,gene,1647662,1648735,,-,,gene-RSAU_001525,,,RSAU_001525,Gene,,,,,,protein_coding,RSAU_001525,,,,,,,,
3038,CP006706.1,Genbank,CDS,1647662,1648735,,-,0,cds-AGU55349.1,NCBI_GP:AGU55349.1,,AGU55349.1,CDS,,,,,,,RSAU_001525,gene-RSAU_001525,AbrB-like protein,AGU55349.1,11,similar to E. coli abrB protein,,,
3039,CP006706.1,Genbank,gene,1648931,1650217,,-,,gene-RSAU_001526,,,hemL,Gene,,,,,hemL,protein_coding,RSAU_001526,,,,,,,,
3040,CP006706.1,Genbank,CDS,1648931,1650217,,-,0,cds-AGU55350.1,NCBI_GP:AGU55350.1,,AGU55350.1,CDS,,,,,hemL,,RSAU_001526,gene-RSAU_001526,glutamate-1-semialdehyde aminotransferase,AGU55350.1,11,,,,
3041,CP006706.1,Genbank,gene,1650265,1651239,,-,,gene-RSAU_001527,,,hemB,Gene,,,,,hemB,protein_coding,RSAU_001527,,,,,,,,
3042,CP006706.1,Genbank,CDS,1650265,1651239,,-,0,cds-AGU55351.1,NCBI_GP:AGU55351.1,,AGU55351.1,CDS,,,,,hemB,,RSAU_001527,gene-RSAU_001527,delta-aminolevulinic acid dehydratase,AGU55351.1,11,,,,
3043,CP006706.1,Genbank,gene,1651242,1651910,,-,,gene-RSAU_001528,,,hemD,Gene,,,,,hemD,protein_coding,RSAU_001528,,,,,,,,
3044,CP006706.1,Genbank,CDS,1651242,1651910,,-,0,cds-AGU55352.1,NCBI_GP:AGU55352.1,,AGU55352.1,CDS,,,,,hemD,,RSAU_001528,gene-RSAU_001528,uroporphyrinogen-III synthase,AGU55352.1,11,,,,
3045,CP006706.1,Genbank,gene,1651932,1652858,,-,,gene-RSAU_001529,,,hemC,Gene,,,,,hemC,protein_coding,RSAU_001529,,,,,,,,
3046,CP006706.1,Genbank,CDS,1651932,1652858,,-,0,cds-AGU55353.1,NCBI_GP:AGU55353.1,,AGU55353.1,CDS,,,,,hemC,,RSAU_001529,gene-RSAU_001529,porphobilinogen deaminase,AGU55353.1,11,,,,
3047,CP006706.1,Genbank,gene,1652900,1653715,,-,,gene-RSAU_001530,,,hemX,Gene,,,,,hemX,protein_coding,RSAU_001530,,,,,,,,
3048,CP006706.1,Genbank,CDS,1652900,1653715,,-,0,cds-AGU55354.1,NCBI_GP:AGU55354.1,,AGU55354.1,CDS,,,,,hemX,,RSAU_001530,gene-RSAU_001530,hemA concentration negative effector,AGU55354.1,11,,,,
3049,CP006706.1,Genbank,gene,1653737,1655083,,-,,gene-RSAU_001531,,,hemA,Gene,,,,,hemA,protein_coding,RSAU_001531,,,,,,,,
3050,CP006706.1,Genbank,CDS,1653737,1655083,,-,0,cds-AGU55355.1,NCBI_GP:AGU55355.1,,AGU55355.1,CDS,,,,,hemA,,RSAU_001531,gene-RSAU_001531,glutamyl-tRNA reductase,AGU55355.1,11,,,,
3051,CP006706.1,Genbank,gene,1655300,1655890,,-,,gene-RSAU_001532,,,engB,Gene,,,,,engB,protein_coding,RSAU_001532,,,,,,,,
3052,CP006706.1,Genbank,CDS,1655300,1655890,,-,0,cds-AGU55356.1,NCBI_GP:AGU55356.1,,AGU55356.1,CDS,,,,,engB,,RSAU_001532,gene-RSAU_001532,GTP-binding protein engB,AGU55356.1,11,,,,
3053,CP006706.1,Genbank,gene,1656044,1657306,,-,,gene-RSAU_001533,,,clpX,Gene,,,,,clpX,protein_coding,RSAU_001533,,,,,,,,
3054,CP006706.1,Genbank,CDS,1656044,1657306,,-,0,cds-AGU55357.1,NCBI_GP:AGU55357.1,,AGU55357.1,CDS,,,,,clpX,,RSAU_001533,gene-RSAU_001533,ATP-dependent Clp protease%2C ATP-binding subunit ClpX,AGU55357.1,11,,,,
3055,CP006706.1,Genbank,gene,1657457,1658758,,-,,gene-RSAU_001534,,,tig,Gene,,,,,tig,protein_coding,RSAU_001534,,,,,,,,
3056,CP006706.1,Genbank,CDS,1657457,1658758,,-,0,cds-AGU55358.1,NCBI_GP:AGU55358.1,,AGU55358.1,CDS,,,,,tig,,RSAU_001534,gene-RSAU_001534,trigger factor,AGU55358.1,11,,,,
3057,CP006706.1,Genbank,gene,1658919,1659848,,-,,gene-RSAU_001535,,,RSAU_001535,Gene,,,,,,protein_coding,RSAU_001535,,,,,,,,
3058,CP006706.1,Genbank,CDS,1658919,1659848,,-,0,cds-AGU55359.1,NCBI_GP:AGU55359.1,,AGU55359.1,CDS,,,,,,,RSAU_001535,gene-RSAU_001535,hypothetical protein,AGU55359.1,11,,,,
3059,CP006706.1,Genbank,gene,1659867,1660475,,-,,gene-RSAU_001536,,,RSAU_001536,Gene,,,,,,protein_coding,RSAU_001536,,,,,,,,
3060,CP006706.1,Genbank,CDS,1659867,1660475,,-,0,cds-AGU55360.1,NCBI_GP:AGU55360.1,,AGU55360.1,CDS,,,,,,,RSAU_001536,gene-RSAU_001536,MutT-nudix family protein,AGU55360.1,11,,,,
3061,CP006706.1,Genbank,gene,1660617,1660973,,-,,gene-RSAU_001537,,,rplT,Gene,,,,,rplT,protein_coding,RSAU_001537,,,,,,,,
3062,CP006706.1,Genbank,CDS,1660617,1660973,,-,0,cds-AGU55361.1,NCBI_GP:AGU55361.1,,AGU55361.1,CDS,,,,,rplT,,RSAU_001537,gene-RSAU_001537,50S ribosomal protein L20,AGU55361.1,11,,,,
3063,CP006706.1,Genbank,gene,1661020,1661220,,-,,gene-RSAU_001538,,,rpmI,Gene,,,,,rpmI,protein_coding,RSAU_001538,,,,,,,,
3064,CP006706.1,Genbank,CDS,1661020,1661220,,-,0,cds-AGU55362.1,NCBI_GP:AGU55362.1,,AGU55362.1,CDS,,,,,rpmI,,RSAU_001538,gene-RSAU_001538,50S ribosomal protein L35,AGU55362.1,11,,,,
3065,CP006706.1,Genbank,gene,1661249,1661851,,-,,gene-RSAU_001539,,,infC,Gene,,,,,infC,protein_coding,RSAU_001539,,,,,,,,
3066,CP006706.1,Genbank,CDS,1661249,1661851,,-,0,cds-AGU55363.1,NCBI_GP:AGU55363.1,,AGU55363.1,CDS,,,,,infC,,RSAU_001539,gene-RSAU_001539,translation initiation factor IF-3,AGU55363.1,11,,,,
3067,CP006706.1,Genbank,gene,1662004,1663497,,-,,gene-RSAU_001540,,,lysP,Gene,,,,,lysP,protein_coding,RSAU_001540,,,,,,,,
3068,CP006706.1,Genbank,CDS,1662004,1663497,,-,0,cds-AGU55364.1,NCBI_GP:AGU55364.1,,AGU55364.1,CDS,,,,,lysP,,RSAU_001540,gene-RSAU_001540,lysine-specific permease,AGU55364.1,11,,,,
3069,CP006706.1,Genbank,gene,1663924,1665861,,-,,gene-RSAU_001541,,,thrS,Gene,,,,,thrS,protein_coding,RSAU_001541,,,,,,,,
3070,CP006706.1,Genbank,CDS,1663924,1665861,,-,0,cds-AGU55365.1,NCBI_GP:AGU55365.1,,AGU55365.1,CDS,,,,,thrS,,RSAU_001541,gene-RSAU_001541,threonyl-tRNA synthetase,AGU55365.1,11,,,,
3071,CP006706.1,Genbank,gene,1666273,1667193,,-,,gene-RSAU_001542,,,dnaI,Gene,,,,,dnaI,protein_coding,RSAU_001542,,,,,,,,
3072,CP006706.1,Genbank,CDS,1666273,1667193,,-,0,cds-AGU55366.1,NCBI_GP:AGU55366.1,,AGU55366.1,CDS,,,,,dnaI,,RSAU_001542,gene-RSAU_001542,primosomal protein DnaI,AGU55366.1,11,,,,
3073,CP006706.1,Genbank,gene,1667193,1668593,,-,,gene-RSAU_001543,,,dnaB2,Gene,,,,,dnaB2,protein_coding,RSAU_001543,,,,,,,,
3074,CP006706.1,Genbank,CDS,1667193,1668593,,-,0,cds-AGU55367.1,NCBI_GP:AGU55367.1,,AGU55367.1,CDS,,,,,dnaB2,,RSAU_001543,gene-RSAU_001543,chromosome replication initiation/membrane attachment protein,AGU55367.1,11,,,,
3075,CP006706.1,Genbank,gene,1668594,1669064,,-,,gene-RSAU_001544,,,nrdR,Gene,,,,,nrdR,protein_coding,RSAU_001544,,,,,,,,
3076,CP006706.1,Genbank,CDS,1668594,1669064,,-,0,cds-AGU55368.1,NCBI_GP:AGU55368.1,,AGU55368.1,CDS,,,,,nrdR,,RSAU_001544,gene-RSAU_001544,transcriptional regulator NrdR%2C putative,AGU55368.1,11,,,,
3077,CP006706.1,Genbank,gene,1669274,1670299,,-,,gene-RSAU_001545,,,gapA,Gene,,,,,gapA,protein_coding,RSAU_001545,,,,,,,,
3078,CP006706.1,Genbank,CDS,1669274,1670299,,-,0,cds-AGU55369.1,NCBI_GP:AGU55369.1,,AGU55369.1,CDS,,,,,gapA,,RSAU_001545,gene-RSAU_001545,glyceraldehyde 3-phosphate dehydrogenase,AGU55369.1,11,,,,
3079,CP006706.1,Genbank,gene,1670469,1671092,,-,,gene-RSAU_001546,,,coaE,Gene,,,,,coaE,protein_coding,RSAU_001546,,,,,,,,
3080,CP006706.1,Genbank,CDS,1670469,1671092,,-,0,cds-AGU55370.1,NCBI_GP:AGU55370.1,,AGU55370.1,CDS,,,,,coaE,,RSAU_001546,gene-RSAU_001546,putative dephospho-CoA kinase,AGU55370.1,11,,,,
3081,CP006706.1,Genbank,gene,1671108,1671980,,-,,gene-RSAU_001547,,,mutM,Gene,,,,,mutM,protein_coding,RSAU_001547,,,,,,,,
3082,CP006706.1,Genbank,CDS,1671108,1671980,,-,0,cds-AGU55371.1,NCBI_GP:AGU55371.1,,AGU55371.1,CDS,,,,,mutM,,RSAU_001547,gene-RSAU_001547,formamidopyrimidine-DNA glycosidaseMutM%2C putative,AGU55371.1,11,,,,
3083,CP006706.1,Genbank,gene,1671996,1674626,,-,,gene-RSAU_001548,,,polA,Gene,,,,,polA,protein_coding,RSAU_001548,,,,,,,,
3084,CP006706.1,Genbank,CDS,1671996,1674626,,-,0,cds-AGU55372.1,NCBI_GP:AGU55372.1,,AGU55372.1,CDS,,,,,polA,,RSAU_001548,gene-RSAU_001548,DNA polymerase I,AGU55372.1,11,,,,
3085,CP006706.1,Genbank,gene,1674919,1676406,,-,,gene-RSAU_001549,,,RSAU_001549,Gene,,,,,,protein_coding,RSAU_001549,,,,,,,,
3086,CP006706.1,Genbank,CDS,1674919,1676406,,-,0,cds-AGU55373.1,NCBI_GP:AGU55373.1,,AGU55373.1,CDS,,,,,,,RSAU_001549,gene-RSAU_001549,membrane protein%2C putative,AGU55373.1,11,,,,
3087,CP006706.1,Genbank,gene,1676906,1678570,,-,,gene-RSAU_001550,,,phoR,Gene,,,,,phoR,protein_coding,RSAU_001550,,,,,,,,
3088,CP006706.1,Genbank,CDS,1676906,1678570,,-,0,cds-AGU55374.1,NCBI_GP:AGU55374.1,,AGU55374.1,CDS,,,,,phoR,,RSAU_001550,gene-RSAU_001550,sensory box histidine kinase PhoR%2C putative,AGU55374.1,11,,,,
3089,CP006706.1,Genbank,gene,1678567,1679271,,-,,gene-RSAU_001551,,,phoP,Gene,,,,,phoP,protein_coding,RSAU_001551,,,,,,,,
3090,CP006706.1,Genbank,CDS,1678567,1679271,,-,0,cds-AGU55375.1,NCBI_GP:AGU55375.1,,AGU55375.1,CDS,,,,,phoP,,RSAU_001551,gene-RSAU_001551,two-component response regulator PhoP%2C putative,AGU55375.1,11,,,,
3091,CP006706.1,Genbank,gene,1679660,1680928,,-,,gene-RSAU_001552,,,citC,Gene,,,,,citC,protein_coding,RSAU_001552,,,,,,,,
3092,CP006706.1,Genbank,CDS,1679660,1680928,,-,0,cds-AGU55376.1,NCBI_GP:AGU55376.1,,AGU55376.1,CDS,,,,,citC,,RSAU_001552,gene-RSAU_001552,isocitrate dehyrogenase,AGU55376.1,11,,,,
3093,CP006706.1,Genbank,gene,1680977,1682098,,-,,gene-RSAU_001553,,,RSAU_001553,Gene,,,,,,protein_coding,RSAU_001553,,,,,,,,
3094,CP006706.1,Genbank,CDS,1680977,1682098,,-,0,cds-AGU55377.1,NCBI_GP:AGU55377.1,,AGU55377.1,CDS,,,,,,,RSAU_001553,gene-RSAU_001553,methylcitrate synthase,AGU55377.1,11,,,,
3095,CP006706.1,Genbank,gene,1682446,1683807,,+,,gene-RSAU_001554,,,aapA,Gene,,,,,aapA,protein_coding,RSAU_001554,,,,,,,,
3096,CP006706.1,Genbank,CDS,1682446,1683807,,+,0,cds-AGU55378.1,NCBI_GP:AGU55378.1,,AGU55378.1,CDS,,,,,aapA,,RSAU_001554,gene-RSAU_001554,D-serine/D-alanine/glycine permease,AGU55378.1,11,,,,
3097,CP006706.1,Genbank,gene,1684154,1685911,,-,,gene-RSAU_001555,,,pykA,Gene,,,,,pykA,protein_coding,RSAU_001555,,,,,,,,
3098,CP006706.1,Genbank,CDS,1684154,1685911,,-,0,cds-AGU55379.1,NCBI_GP:AGU55379.1,,AGU55379.1,CDS,,,,,pykA,,RSAU_001555,gene-RSAU_001555,pyruvate kinase,AGU55379.1,11,,,,
3099,CP006706.1,Genbank,gene,1685933,1686901,,-,,gene-RSAU_001556,,,pfkA,Gene,,,,,pfkA,protein_coding,RSAU_001556,,,,,,,,
3100,CP006706.1,Genbank,CDS,1685933,1686901,,-,0,cds-AGU55380.1,NCBI_GP:AGU55380.1,,AGU55380.1,CDS,,,,,pfkA,,RSAU_001556,gene-RSAU_001556,6-phosphofructokinase,AGU55380.1,11,,,,
3101,CP006706.1,Genbank,gene,1687170,1688114,,-,,gene-RSAU_001557,,,accA,Gene,,,,,accA,protein_coding,RSAU_001557,,,,,,,,
3102,CP006706.1,Genbank,CDS,1687170,1688114,,-,0,cds-AGU55381.1,NCBI_GP:AGU55381.1,,AGU55381.1,CDS,,,,,accA,,RSAU_001557,gene-RSAU_001557,acetyl-CoA carboxylase%2C carboxyl transferase%2C alpha subunit,AGU55381.1,11,,,,
3103,CP006706.1,Genbank,gene,1688114,1688971,,-,,gene-RSAU_001558,,,accD,Gene,,,,,accD,protein_coding,RSAU_001558,,,,,,,,
3104,CP006706.1,Genbank,CDS,1688114,1688971,,-,0,cds-AGU55382.1,NCBI_GP:AGU55382.1,,AGU55382.1,CDS,,,,,accD,,RSAU_001558,gene-RSAU_001558,acetyl-CoA carboxylase%2C carboxyl transferase%2C beta subunit,AGU55382.1,11,,,,
3105,CP006706.1,Genbank,gene,1689166,1690395,,-,,gene-RSAU_001559,,,RSAU_001559,Gene,,,,,,protein_coding,RSAU_001559,,,,,,,,
3106,CP006706.1,Genbank,CDS,1689166,1690395,,-,0,cds-AGU55383.1,NCBI_GP:AGU55383.1,,AGU55383.1,CDS,,,,,,,RSAU_001559,gene-RSAU_001559,NADP-dependent malic enzyme%2C putative,AGU55383.1,11,,,,
3107,CP006706.1,Genbank,gene,1690845,1694042,,-,,gene-RSAU_001560,,,dnaE,Gene,,,,,dnaE,protein_coding,RSAU_001560,,,,,,,,
3108,CP006706.1,Genbank,CDS,1690845,1694042,,-,0,cds-AGU55384.1,NCBI_GP:AGU55384.1,,AGU55384.1,CDS,,,,,dnaE,,RSAU_001560,gene-RSAU_001560,DNA polymerase III%2C alpha chain,AGU55384.1,11,,,,
3109,CP006706.1,Genbank,gene,1694063,1695004,,-,,gene-RSAU_001561,,,RSAU_001561,Gene,,,,,,protein_coding,RSAU_001561,,,,,,,,
3110,CP006706.1,Genbank,CDS,1694063,1695004,,-,0,cds-AGU55385.1,NCBI_GP:AGU55385.1,,AGU55385.1,CDS,,,,,,,RSAU_001561,gene-RSAU_001561,Exopolyphosphatase-related protein,AGU55385.1,11,,,,
3111,CP006706.1,Genbank,gene,1695404,1696702,,-,,gene-RSAU_001562,,,RSAU_001562,Gene,,,,,,protein_coding,RSAU_001562,,,,,,,,
3112,CP006706.1,Genbank,CDS,1695404,1696702,,-,0,cds-AGU55386.1,NCBI_GP:AGU55386.1,,AGU55386.1,CDS,,,,,,,RSAU_001562,gene-RSAU_001562,transcriptional regulator containing CBS domains%2C putative,AGU55386.1,11,,,,
3113,CP006706.1,Genbank,gene,1696907,1697318,,+,,gene-RSAU_001563,,,RSAU_001563,Gene,,,,,,other,RSAU_001563,,,,,frameshift,universal stress protein family,,
3114,CP006706.1,Genbank,gene,1697653,1698342,,-,,gene-RSAU_001564,,,RSAU_001564,Gene,,,,,,protein_coding,RSAU_001564,,,,,,,,
3115,CP006706.1,Genbank,CDS,1697653,1698342,,-,0,cds-AGU55387.1,NCBI_GP:AGU55387.1,,AGU55387.1,CDS,,,,,,,RSAU_001564,gene-RSAU_001564,metallo-beta-lactamase superfamily protein,AGU55387.1,11,,,,
3116,CP006706.1,Genbank,gene,1698517,1699572,,+,,gene-RSAU_001565,,,RSAU_001565,Gene,,,,,,protein_coding,RSAU_001565,,,,,,,,
3117,CP006706.1,Genbank,CDS,1698517,1699572,,+,0,cds-AGU55388.1,NCBI_GP:AGU55388.1,,AGU55388.1,CDS,,,,,,,RSAU_001565,gene-RSAU_001565,Xaa-Pro aminopeptidase%2C putative,AGU55388.1,11,,,,
3118,CP006706.1,Genbank,gene,1699889,1701055,,-,,gene-RSAU_001566,,,ald2,Gene,,,,,ald2,protein_coding,RSAU_001566,,,,,,,,
3119,CP006706.1,Genbank,CDS,1699889,1701055,,-,0,cds-AGU55389.1,NCBI_GP:AGU55389.1,,AGU55389.1,CDS,,,,,ald2,,RSAU_001566,gene-RSAU_001566,alanine dehydrogenase 2,AGU55389.1,11,,,,
3120,CP006706.1,Genbank,gene,1701148,1701648,,+,,gene-RSAU_001567,,,RSAU_001567,Gene,,,,,,protein_coding,RSAU_001567,,,,,,,,
3121,CP006706.1,Genbank,CDS,1701148,1701648,,+,0,cds-AGU55390.1,NCBI_GP:AGU55390.1,,AGU55390.1,CDS,,,,,,,RSAU_001567,gene-RSAU_001567,universal stress protein family,AGU55390.1,11,,,,
3122,CP006706.1,Genbank,gene,1701894,1703096,,-,,gene-RSAU_001568,,,ackA,Gene,,,,,ackA,protein_coding,RSAU_001568,,,,,,,,
3123,CP006706.1,Genbank,CDS,1701894,1703096,,-,0,cds-AGU55391.1,NCBI_GP:AGU55391.1,,AGU55391.1,CDS,,,,,ackA,,RSAU_001568,gene-RSAU_001568,acetate kinase,AGU55391.1,11,,,,
3124,CP006706.1,Genbank,gene,1703184,1704131,,-,,gene-RSAU_001569,,,RSAU_001569,Gene,,,,,,protein_coding,RSAU_001569,,,,,,,,
3125,CP006706.1,Genbank,CDS,1703184,1704131,,-,0,cds-AGU55392.1,NCBI_GP:AGU55392.1,,AGU55392.1,CDS,,,,,,,RSAU_001569,gene-RSAU_001569,adenine-specific DNA methylase%2C putative,AGU55392.1,11,,,,
3126,CP006706.1,Genbank,gene,1704254,1704748,,-,,gene-RSAU_001570,,,tpx,Gene,,,,,tpx,protein_coding,RSAU_001570,,,,,,,,
3127,CP006706.1,Genbank,CDS,1704254,1704748,,-,0,cds-AGU55393.1,NCBI_GP:AGU55393.1,,AGU55393.1,CDS,,,,,tpx,,RSAU_001570,gene-RSAU_001570,thiol peroxidase%2C putative,AGU55393.1,11,,,,
3128,CP006706.1,Genbank,gene,1704846,1705616,,-,,gene-RSAU_001571,,,RSAU_001571,Gene,,,,,,protein_coding,RSAU_001571,,,,,,,,
3129,CP006706.1,Genbank,CDS,1704846,1705616,,-,0,cds-AGU55394.1,NCBI_GP:AGU55394.1,,AGU55394.1,CDS,,,,,,,RSAU_001571,gene-RSAU_001571,permease%2C putative,AGU55394.1,11,,,,
